,size,height,avg_insert,avg_find,time
0,100.0,13.0,7.85,7.85,0.0010008811950683594
1,200.0,18.0,9.13,9.13,0.0010013580322265625
2,300.0,15.0,8.8,8.8,0.0009999275207519531
3,400.0,17.0,9.55,9.55,0.002000093460083008
4,500.0,19.0,10.516,10.516,0.002002239227294922
5,600.0,21.0,11.406666666666666,11.406666666666666,0.0029926300048828125
6,700.0,19.0,10.812857142857142,10.812857142857142,0.005507707595825195
7,800.0,27.0,11.7575,11.7575,0.005000591278076172
8,900.0,19.0,11.007777777777777,11.007777777777777,0.0049974918365478516
9,1000.0,24.0,12.362,12.362,0.007098197937011719
10,1100.0,23.0,11.617272727272727,11.617272727272727,0.006002187728881836
11,1200.0,22.0,12.859166666666667,12.859166666666667,0.006998777389526367
12,1300.0,23.0,12.402307692307692,12.402307692307692,0.006999492645263672
13,1400.0,23.0,12.050714285714285,12.050714285714285,0.008002042770385742
14,1500.0,25.0,14.081333333333333,14.081333333333333,0.010004281997680664
15,1600.0,26.0,14.018125,14.018125,0.010512113571166992
16,1700.0,21.0,12.067058823529411,12.067058823529411,0.00900411605834961
17,1800.0,25.0,12.846666666666666,12.846666666666666,0.011507034301757812
18,1900.0,24.0,13.26421052631579,13.26421052631579,0.012507438659667969
19,2000.0,25.0,12.4265,12.4265,0.012005090713500977
20,2100.0,22.0,13.26047619047619,13.26047619047619,0.01300358772277832
21,2200.0,25.0,13.572727272727272,13.572727272727272,0.015509605407714844
22,2300.0,26.0,13.114347826086956,13.114347826086956,0.014510631561279297
23,2400.0,25.0,14.265416666666667,14.265416666666667,0.01650214195251465
24,2500.0,22.0,12.9904,12.9904,0.017028331756591797
25,2600.0,26.0,13.281153846153845,13.281153846153845,0.09983038902282715
26,2700.0,28.0,14.518518518518519,14.518518518518519,0.019513607025146484
27,2800.0,27.0,14.003214285714286,14.003214285714286,0.020511865615844727
28,2900.0,26.0,13.981379310344828,13.981379310344828,0.020024538040161133
29,3000.0,26.0,13.819666666666667,13.819666666666667,0.03511190414428711
30,3100.0,24.0,13.680967741935484,13.680967741935484,0.02402496337890625
31,3200.0,26.0,13.8778125,13.8778125,0.02351665496826172
32,3300.0,27.0,14.723333333333333,14.723333333333333,0.025003910064697266
33,3400.0,25.0,14.055,14.055,0.024513721466064453
34,3500.0,30.0,15.503714285714286,15.503714285714286,0.02751469612121582
35,3600.0,25.0,13.855555555555556,13.855555555555556,0.02538776397705078
36,3700.0,25.0,14.088378378378378,14.088378378378378,0.03565835952758789
37,3800.0,25.0,13.576052631578948,13.576052631578948,0.02902984619140625
38,3900.0,32.0,14.764102564102565,14.764102564102565,0.1100776195526123
39,4000.0,26.0,14.33125,14.33125,0.030028820037841797
40,4100.0,25.0,14.353170731707317,14.353170731707317,0.029513120651245117
41,4200.0,25.0,14.061904761904762,14.061904761904762,0.029515981674194336
42,4300.0,30.0,15.18093023255814,15.18093023255814,0.03351593017578125
43,4400.0,24.0,14.392727272727273,14.392727272727273,0.03202676773071289
44,4500.0,31.0,15.803555555555555,15.803555555555555,0.036516427993774414
45,4600.0,27.0,13.956739130434782,13.956739130434782,0.11957812309265137
46,4700.0,30.0,14.87468085106383,14.87468085106383,0.03653144836425781
47,4800.0,28.0,15.137708333333334,15.137708333333334,0.03653287887573242
48,4900.0,29.0,14.845918367346938,14.845918367346938,0.03614020347595215
49,5000.0,30.0,16.0326,16.0326,0.042021989822387695
50,5100.0,30.0,15.873333333333333,15.873333333333333,0.04105973243713379
51,5200.0,28.0,14.581346153846154,14.581346153846154,0.03894996643066406
52,5300.0,33.0,16.362641509433963,16.362641509433963,0.12308597564697266
53,5400.0,26.0,14.744444444444444,14.744444444444444,0.03951835632324219
54,5500.0,29.0,15.308727272727273,15.308727272727273,0.04403042793273926
55,5600.0,31.0,15.00232142857143,15.00232142857143,0.04303288459777832
